OBJECTID,Shape_Leng,Tw_Avg_01_Mohseni,Tw_Avg_02_Mohseni,Tw_Avg_03_Mohseni,Tw_Avg_04_Mohseni,Tw_Avg_05_Mohseni,Tw_Avg_06_Mohseni,Tw_Avg_07_Mohseni,Tw_Avg_08_Mohseni,Tw_Avg_09_Mohseni,Tw_Avg_10_Mohseni,Tw_Avg_11_Mohseni,Tw_Avg_12_Mohseni,Slope,F01_Q0001E,F02_Q0001E,F03_Q0001E,F04_Q0001E,F05_Q0001E,F06_Q0001E,F07_Q0001E,F08_Q0001E,F09_Q0001E,F10_Q0001E,F11_Q0001E,F12_Q0001E,MA_Q0001E,PercMAD_01,PercMAD_02,PercMAD_03,PercMAD_04,PercMAD_05,PercMAD_06,PercMAD_07,PercMAD_08,PercMAD_09,PercMAD_10,PercMAD_11,PercMAD_12,F01_V0001E,F02_V0001E,F03_V0001E,F04_V0001E,F05_V0001E,F06_V0001E,F07_V0001E,F08_V0001E,F09_V0001E,F10_V0001E,F11_V0001E,F12_V0001E,HabSuit_08,HabRating_08,Length_km,Length_km_QW,UID,Reach_ID,Shape_Length,DS_Barrier,DS_Barrier_Name
2460,0.906488149,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,16.54737574,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Poor,0.1,0.906488149,0.090648815,70744,ReachID_070744,906.4881487,6,Cutler
2461,0.898543062,1.822699405,2.01017354,3.033042728,5.239895569,7.991172563,11.01014989,14.11664847,13.19287088,10.70633181,6.618040824,3.331877442,1.813139977,2.337116706,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Fair,0.25,0.898543062,0.224635765,83329,ReachID_083329,898.5430616,6,Cutler
2462,1.848386069,1.822699405,2.01017354,3.033042728,5.239895569,7.991172563,11.01014989,14.11664847,13.19287088,10.70633181,6.618040824,3.331877442,1.813139977,1.839442559,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Fair,0.25,1.848386069,0.462096517,37404,ReachID_037404,1848.386069,6,Cutler
2463,1.069180169,1.802745981,1.979446964,2.960340977,4.967393762,7.69870239,10.30026545,13.16551327,12.49253733,10.19511492,6.36267858,3.215497198,1.752219367,2.15118094,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Fair,0.25,1.069180169,0.267295042,24289,ReachID_024289,1069.180169,6,Cutler
2464,0.529105658,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,2.645974349,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Fair,0.25,0.529105658,0.132276415,49092,ReachID_049092,529.1056584,6,Cutler
2465,0.576550768,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,9.539489501,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Fair,0.25,0.576550768,0.144137692,25419,ReachID_025419,576.5507682,6,Cutler
2466,2.267067352,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,2.514261429,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Fair,0.25,2.267067352,0.566766838,80654,ReachID_080654,2267.067352,6,Cutler
2467,0.545538811,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,4.399320363,0.907,1.929,4.901,10.791,13.576,5.383,2.013,1.129,1.11,1.321,1.168,1.445,3.011,30.12288276,64.06509465,162.7698439,358.3859183,450.8801063,178.7778147,66.85486549,37.49584856,36.86482896,43.87246762,38.7910993,47.99070076,0.71548,0.91613,1.30551,1.82461,2.02119,1.35644,0.93004,0.76567,0.76157,0.80544,0.77399,0.8297,Fair,0.25,0.545538811,0.136384703,56567,ReachID_056567,545.538811,6,Cutler
2468,5.723207667,1.74583803,1.927877812,2.958610413,4.674818411,7.072414134,10.01056254,12.84695126,11.95760282,9.421681993,5.767338932,2.96259099,1.664909625,13.96070257,2.717,3.21,3.699,4.762,7.707,6.171,2.478,1.308,1.159,1.31,1.319,1.811,2.247,120.9167779,142.8571429,164.6194927,211.9270138,342.9906542,274.6328438,110.2803738,58.21094793,51.57988429,58.2999555,58.70048954,80.59635069,1.19209,1.2739,1.3494,1.49883,1.84562,1.67448,1.14992,0.90779,0.87051,0.90828,0.91046,1.02085,Poor,0.1,5.723207667,0.572320767,66623,ReachID_066623,5723.207667,6,Cutler
2469,0.106967041,1.910275015,2.239627054,3.361435782,5.487245805,7.998000727,10.7072788,13.72682211,12.83230737,10.46036527,6.466613182,3.436877419,1.832955973,9.348674006,2.717,3.21,3.699,4.762,7.707,6.171,2.478,1.308,1.159,1.31,1.319,1.811,2.247,120.9167779,142.8571429,164.6194927,211.9270138,342.9906542,274.6328438,110.2803738,58.21094793,51.57988429,58.2999555,58.70048954,80.59635069,1.19209,1.2739,1.3494,1.49883,1.84562,1.67448,1.14992,0.90779,0.87051,0.90828,0.91046,1.02085,Good,0.75,0.106967041,0.080225281,44538,ReachID_044538,106.9670415,6,Cutler
2470,4.063537817,1.764519398,1.948090548,2.958542546,4.715068196,7.202638922,9.905804671,12.68257235,11.9325093,9.53167844,5.88876561,3.02202503,1.679240775,11.86158519,2.44,3.565,5.726,7.582,12.291,6.4,2.31,1.258,1.156,1.284,1.211,1.448,2.838,85.97603946,125.6166314,201.7618041,267.1599718,433.0866808,225.5109232,81.39534884,44.32699084,40.7329105,45.24312896,42.670895,51.02184637,1.08861,1.26263,1.53563,1.73294,2.14951,1.61034,1.06625,0.85722,0.83313,0.86322,0.84624,0.89979,Poor,0.1,4.063537817,0.406353782,54679,ReachID_054679,4063.537817,6,Cutler
2471,0.951325405,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,10.40653382,0.646,1.141,1.751,1.656,2.001,0.712,0.323,0.209,0.24,0.332,0.381,0.541,0.468,138.034188,243.8034188,374.1452991,353.8461538,427.5641026,152.1367521,69.01709402,44.65811966,51.28205128,70.94017094,81.41025641,115.5982906,0.95085,1.17742,1.39933,1.36749,1.47945,0.98491,0.75302,0.66126,0.68815,0.75956,0.79378,0.8931,Poor,0.1,0.951325405,0.095132541,25377,ReachID_025377,951.3254052,6,Cutler
2472,0.042527447,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,4.70284518,0.646,1.141,1.751,1.656,2.001,0.712,0.323,0.209,0.24,0.332,0.381,0.541,0.468,138.034188,243.8034188,374.1452991,353.8461538,427.5641026,152.1367521,69.01709402,44.65811966,51.28205128,70.94017094,81.41025641,115.5982906,0.95085,1.17742,1.39933,1.36749,1.47945,0.98491,0.75302,0.66126,0.68815,0.75956,0.79378,0.8931,Good,0.75,0.042527447,0.031895585,12370,ReachID_012370,42.52744718,6,Cutler
2473,1.195739913,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,6.355897229,0.819,3.433,6.471,11.713,16.854,6.855,2.473,1.363,1.285,1.501,1.38,1.703,3.629,22.56820061,94.5990631,178.313585,322.7610912,464.4254616,188.8950124,68.14549463,37.55855608,35.40920364,41.36125654,38.02700468,46.92752824,0.67741,1.09823,1.41431,1.8239,2.14694,1.44868,0.97198,0.79202,0.77712,0.81743,0.79521,0.85273,Fair,0.25,1.195739913,0.298934978,57065,ReachID_057065,1195.739913,6,Cutler
2474,0.283823658,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,2.818651576,0.819,3.433,6.471,11.713,16.854,6.855,2.473,1.363,1.285,1.501,1.38,1.703,3.629,22.56820061,94.5990631,178.313585,322.7610912,464.4254616,188.8950124,68.14549463,37.55855608,35.40920364,41.36125654,38.02700468,46.92752824,0.67741,1.09823,1.41431,1.8239,2.14694,1.44868,0.97198,0.79202,0.77712,0.81743,0.79521,0.85273,Fair,0.25,0.283823658,0.070955914,43369,ReachID_043369,283.8236577,6,Cutler
2475,4.846478685,1.817032917,2.128188777,3.219367042,5.483180107,8.151175611,10.69131034,13.82555138,12.98879263,10.6158028,6.494362198,3.350068464,1.738330378,4.580645339,0.819,3.433,6.471,11.713,16.854,6.855,2.473,1.363,1.285,1.501,1.38,1.703,3.629,22.56820061,94.5990631,178.313585,322.7610912,464.4254616,188.8950124,68.14549463,37.55855608,35.40920364,41.36125654,38.02700468,46.92752824,0.67741,1.09823,1.41431,1.8239,2.14694,1.44868,0.97198,0.79202,0.77712,0.81743,0.79521,0.85273,Fair,0.25,4.846478685,1.211619671,47234,ReachID_047234,4846.478685,6,Cutler
2476,0.286882418,1.779624221,1.945119349,2.876871731,4.659419254,7.359089385,9.485507469,12.0620791,11.67769409,9.60245119,6.067078328,3.082930272,1.682036535,5.228622977,0.819,3.433,6.471,11.713,16.854,6.855,2.473,1.363,1.285,1.501,1.38,1.703,3.629,22.56820061,94.5990631,178.313585,322.7610912,464.4254616,188.8950124,68.14549463,37.55855608,35.40920364,41.36125654,38.02700468,46.92752824,0.67741,1.09823,1.41431,1.8239,2.14694,1.44868,0.97198,0.79202,0.77712,0.81743,0.79521,0.85273,Fair,0.25,0.286882418,0.071720604,46034,ReachID_046034,286.8824175,6,Cutler
2477,4.124834026,1.728638861,1.94994864,2.987438828,4.643483717,6.967904015,9.916628678,12.68095313,11.77572693,9.230508851,5.646763634,2.892123065,1.649894857,19.15228577,2.926,3.39,4.253,6.146,9.947,7.217,3.018,1.579,1.352,1.55,1.533,1.901,2.763,105.8993847,122.6927253,153.9268911,222.4393775,360.0072385,261.2015925,109.2290988,57.14802751,48.93231994,56.09844372,55.48317047,68.80202678,1.228550909,1.296673636,1.39477,1.630762727,2.036810909,1.777483636,1.23549,0.965721818,0.91403,0.959748182,0.957218182,1.037307273,Poor,0.1,4.124834026,0.412483403,93296,ReachID_093296,4124.834026,6,Cutler
2478,0.518378387,1.901757807,2.303278676,4.02047003,6.572267915,9.089729085,12.08683093,15.51042244,14.43303459,11.3223245,6.965908822,3.654817577,1.948085526,6.173096873,2.926,3.39,4.253,6.146,9.947,7.217,3.018,1.579,1.352,1.55,1.533,1.901,2.763,105.8993847,122.6927253,153.9268911,222.4393775,360.0072385,261.2015925,109.2290988,57.14802751,48.93231994,56.09844372,55.48317047,68.80202678,1.13158,1.1985,1.31242,1.52921,1.88485,1.63791,1.14522,0.90165,0.85472,0.89584,0.89241,0.96309,Good,0.75,0.518378387,0.38878379,66496,ReachID_066496,518.378387,6,Cutler
2479,1.430510291,1.85420433,2.768063794,5.118053084,8.808676681,10.49111821,13.02725597,15.87489867,14.84462996,12.19669084,8.020390673,4.233574559,2.24774005,0.069905125,296.182,310.25,414.752,764.85,1368.068,1054.871,276.313,130.272,202.946,293.673,274.211,250.995,523.552,56.57164904,59.25867918,79.21887415,146.0886407,261.3050853,201.4835203,52.77661054,24.88234216,38.76329381,56.09242253,52.37512224,47.94079671,0.792163333,0.804233333,0.886873333,1.109015,1.398618333,1.258038333,0.774653333,0.621161667,0.704173333,0.789983333,0.772763333,0.751453333,Fair,0.25,1.430510291,0.357627573,71851,ReachID_071851,1430.510291,6,Cutler
2480,3.314202832,1.820075701,2.37902951,4.916482009,8.405902928,10.83493886,13.64410755,16.83857996,15.61630579,12.55327533,7.966701413,4.142201528,2.235616097,0.060346337,296.182,310.253,414.852,765.196,1368.925,1055.51,276.432,130.326,203.005,293.717,274.238,250.995,523.758,56.54939877,59.23594484,79.20680925,146.0972434,261.3659362,201.5262774,52.77857331,24.88286575,38.75931251,56.07876157,52.35967756,47.92194105,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,Good,0.75,3.314202832,2.485652124,48107,ReachID_048107,3314.202832,6,Cutler
2481,0.609214992,1.896393344,2.562831429,4.334348178,7.589218377,10.10344772,13.22283708,16.1520671,14.6781544,11.52601473,7.158834857,3.765256719,1.976394734,0.98487399,112.968,110.931,139.564,258.035,583.509,696.21,340.545,186.463,151.282,141.777,134.019,119.555,248.258,45.50427378,44.68375641,56.2173223,103.9382417,235.0413683,280.4380926,137.1738272,75.10855642,60.93741189,57.10873366,53.98375883,48.15756189,1.47646,1.46523,1.61523,2.11952,3.1017,3.3763,2.40701,1.83256,1.67239,1.6262,1.5874,1.51214,Excellent,1,0.609214992,0.609214992,59585,ReachID_059585,609.2149923,6,Cutler
2482,1.650774577,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0.302888115,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,1.650774577,1.238080933,93124,ReachID_093124,1650.774577,6,Cutler
2483,0.863235366,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0.92674609,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,0.863235366,0.647426525,93880,ReachID_093880,863.2353661,6,Cutler
2484,0.926926785,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0.32365014,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,0.926926835,0.695195126,66154,ReachID_066154,926.9268346,6,Cutler
2485,0.433657498,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,0.433657448,0.325243086,639,ReachID_000639,433.6574483,6,Cutler
2486,0.245438025,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,2.037174147,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,0.245438025,0.184078519,49275,ReachID_049275,245.4380254,6,Cutler
2487,0.214181587,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0.466893544,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,0.214181587,0.16063619,56389,ReachID_056389,214.1815867,6,Cutler
2488,1.198123902,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0.500782932,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,1.198123902,0.898592927,32732,ReachID_032732,1198.123902,6,Cutler
2489,0.127657845,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0.783343949,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,0.127657845,0.095743383,14500,ReachID_014500,127.6578445,6,Cutler
2490,0.236998666,1.893497055,2.801449691,5.197406758,8.758596388,10.97721105,13.87763156,16.75053538,15.24995805,12.16654049,7.866703111,4.209972707,2.257684079,0.843886606,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.26096,1.2518,1.3749,1.78708,2.58812,2.81142,2.02017,1.55156,1.42093,1.38323,1.35151,1.29007,Good,0.75,0.236998666,0.177749,30952,ReachID_030952,236.998666,6,Cutler
2491,3.362935003,1.892924652,2.688359991,4.785123781,8.211704709,10.57310139,13.57815833,16.47785455,14.98892336,11.87281348,7.538224561,4.001816417,2.123334163,0.951549761,112.968,110.931,139.752,258.591,584.355,696.791,340.671,186.516,151.327,141.816,134.037,119.555,248.475,45.46453366,44.64473287,56.24388772,104.0712345,235.1765771,280.4270047,137.1047389,75.06429218,60.90230405,57.07455478,53.94385753,48.11550458,1.359834545,1.34972,1.485367273,1.940183636,2.824276364,3.070905455,2.197740909,1.680524545,1.536329091,1.494723636,1.459743636,1.391959091,Excellent,1,3.362935003,3.362935003,90261,ReachID_090261,3362.935003,6,Cutler
2492,0.314232792,1.896393344,2.562831429,4.334348178,7.589218377,10.10344772,13.22283708,16.1520671,14.6781544,11.52601473,7.158834857,3.765256719,1.976394734,0.636470811,112.968,110.931,139.564,258.035,583.509,696.21,340.545,186.463,151.282,141.777,134.019,119.555,248.258,45.50427378,44.68375641,56.2173223,103.9382417,235.0413683,280.4380926,137.1738272,75.10855642,60.93741189,57.10873366,53.98375883,48.15756189,1.47646,1.46523,1.61523,2.11952,3.1017,3.3763,2.40701,1.83256,1.67239,1.6262,1.5874,1.51214,Excellent,1,0.314232792,0.314232792,34312,ReachID_034312,314.2327919,6,Cutler
2493,0.706566373,1.896393344,2.562831429,4.334348178,7.589218377,10.10344772,13.22283708,16.1520671,14.6781544,11.52601473,7.158834857,3.765256719,1.976394734,0.707647603,112.968,110.931,139.564,258.035,583.509,696.21,340.545,186.463,151.282,141.777,134.019,119.555,248.258,45.50427378,44.68375641,56.2173223,103.9382417,235.0413683,280.4380926,137.1738272,75.10855642,60.93741189,57.10873366,53.98375883,48.15756189,1.47646,1.46523,1.61523,2.11952,3.1017,3.3763,2.40701,1.83256,1.67239,1.6262,1.5874,1.51214,Excellent,1,0.706566373,0.706566373,66063,ReachID_066063,706.566373,6,Cutler
2494,0.282507066,1.896393344,2.562831429,4.334348178,7.589218377,10.10344772,13.22283708,16.1520671,14.6781544,11.52601473,7.158834857,3.765256719,1.976394734,0.707946895,112.968,110.931,139.564,258.035,583.509,696.21,340.545,186.463,151.282,141.777,134.019,119.555,248.258,45.50427378,44.68375641,56.2173223,103.9382417,235.0413683,280.4380926,137.1738272,75.10855642,60.93741189,57.10873366,53.98375883,48.15756189,1.47646,1.46523,1.61523,2.11952,3.1017,3.3763,2.40701,1.83256,1.67239,1.6262,1.5874,1.51214,Excellent,1,0.282507066,0.282507066,72329,ReachID_072329,282.5070655,6,Cutler
2495,0.184460591,1.896393344,2.562831429,4.334348178,7.589218377,10.10344772,13.22283708,16.1520671,14.6781544,11.52601473,7.158834857,3.765256719,1.976394734,0.542121217,112.968,110.931,139.564,258.035,583.509,696.21,340.545,186.463,151.282,141.777,134.019,119.555,248.258,45.50427378,44.68375641,56.2173223,103.9382417,235.0413683,280.4380926,137.1738272,75.10855642,60.93741189,57.10873366,53.98375883,48.15756189,1.47646,1.46523,1.61523,2.11952,3.1017,3.3763,2.40701,1.83256,1.67239,1.6262,1.5874,1.51214,Excellent,1,0.184460591,0.184460591,63374,ReachID_063374,184.4605907,6,Cutler
2496,0.534430345,1.896393344,2.562831429,4.334348178,7.589218377,10.10344772,13.22283708,16.1520671,14.6781544,11.52601473,7.158834857,3.765256719,1.976394734,0,112.968,110.931,139.586,258.12,583.628,696.287,340.561,186.47,151.286,141.78,134.02,119.555,248.286,45.49914212,44.67871729,56.21984325,103.9607549,235.0627905,280.4374794,137.1648019,75.10290552,60.93215083,57.10350161,53.97807367,48.15213101,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,-9998,Excellent,1,0.534430345,0.534430345,38979,ReachID_038979,534.430345,6,Cutler
